image_path,item_id,source_dataset,license,category,subcategory,brand,caption,split
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000005.jpg,deepfashion-67f438a51ae3bf40,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000006.jpg,deepfashion-4b7a801133fda640,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000007.jpg,deepfashion-251755cbe8a05393,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000008.jpg,deepfashion-1a804ab023b9a8c6,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000009.jpg,deepfashion-1f5df8ca45a9152d,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000010.jpg,deepfashion-fddb2870f70cc83e,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000011.jpg,deepfashion-aa55fb6ebfca5c56,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000012.jpg,deepfashion-0b3132a928d95706,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000013.jpg,deepfashion-03edd733918b738b,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000014.jpg,deepfashion-5b69c3226b5aa5be,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000015.jpg,deepfashion-4e600d3b9dee0a89,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000016.jpg,deepfashion-e424c507fe0ba120,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000017.jpg,deepfashion-cc0a713eadc733b3,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000018.jpg,deepfashion-3f98fc6f9c149fd4,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000019.jpg,deepfashion-959fcb5d77445ef4,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000020.jpg,deepfashion-19a80915996830f6,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000021.jpg,deepfashion-c1553148c86b61b9,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000022.jpg,deepfashion-e2f187f26d156e78,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000023.jpg,deepfashion-6b26f5e4c1be4f88,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000024.jpg,deepfashion-c76066939389cc4a,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000025.jpg,deepfashion-7944643b9d17e54f,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000026.jpg,deepfashion-3efb5adc666b25ba,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000027.jpg,deepfashion-f4998528b7575aa0,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000028.jpg,deepfashion-f919a123a70f7139,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000029.jpg,deepfashion-4a4ddac250c83173,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000030.jpg,deepfashion-4cd7fb390f84898e,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Printed_Capri_Leggings/img_00000031.jpg,deepfashion-37647a6a27dec174,deepfashion_actual_images,non_commercial_research_only_deepfashion,pants,Abstract Printed Capri Leggings,,DeepFashion pants: Abstract Printed Capri Leggings.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000001.jpg,deepfashion-df018b73c8b255ef,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000002.jpg,deepfashion-aa38d56c01ea4c11,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000003.jpg,deepfashion-75e3036f2d7c1090,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000004.jpg,deepfashion-dc6d06e7c4b59af3,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000005.jpg,deepfashion-c6cdd26fb3f0729b,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000006.jpg,deepfashion-e56fa47c29a0c5a7,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000007.jpg,deepfashion-3015517cd74711cd,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000008.jpg,deepfashion-fbb69c0064be354f,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000009.jpg,deepfashion-e1dd11fffa42177b,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000010.jpg,deepfashion-9384becac0388064,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000011.jpg,deepfashion-c61b03c04a20573c,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000012.jpg,deepfashion-241383b98328997d,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000013.jpg,deepfashion-867bff6e053eec60,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000014.jpg,deepfashion-617f09ac68e0da0c,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000015.jpg,deepfashion-ee855c3e4a4dcd17,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000016.jpg,deepfashion-5874e2f321a95182,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000017.jpg,deepfashion-9759cdc1fe026b33,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000018.jpg,deepfashion-200264c6e48b96f5,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000019.jpg,deepfashion-0b6aa4419dedf6a8,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000020.jpg,deepfashion-738ac9b3798b8b5b,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000021.jpg,deepfashion-f5c041cd4f43e1ac,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000022.jpg,deepfashion-325e15947a5b58fd,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000023.jpg,deepfashion-ee8f7d37f2583955,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000024.jpg,deepfashion-53d8e8cbeef6a5ee,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000025.jpg,deepfashion-f82c7d2454672e26,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000026.jpg,deepfashion-232ec15c14e13254,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000027.jpg,deepfashion-1f0f17c22f492b13,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000028.jpg,deepfashion-a0d0b875fd7d6493,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000029.jpg,deepfashion-ce626ac34924fa22,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000030.jpg,deepfashion-8007f7a11966320b,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000031.jpg,deepfashion-e745821e5514b6ee,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000032.jpg,deepfashion-eea4cebbaeb1ac86,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000033.jpg,deepfashion-1486c020124b4558,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000034.jpg,deepfashion-c02574a072207853,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000035.jpg,deepfashion-8454384ca8f190dc,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000036.jpg,deepfashion-00461237b4874e2a,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000037.jpg,deepfashion-0ecff8b052749255,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000038.jpg,deepfashion-94fcf79c4992d5c1,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000039.jpg,deepfashion-1f0ba65748343708,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000040.jpg,deepfashion-cf551b0dcd93eaca,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000041.jpg,deepfashion-75f173950c996910,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000042.jpg,deepfashion-c5fbf38c3b075f78,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000043.jpg,deepfashion-1c6b872d5c730f44,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000044.jpg,deepfashion-97ed02ef28958a95,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000045.jpg,deepfashion-6917a3de4a5141cf,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Quilted_Drawstring_Hoodie/img_00000046.jpg,deepfashion-d5e8fcfbe06827a4,deepfashion_actual_images,non_commercial_research_only_deepfashion,hoodie,Abstract Quilted Drawstring Hoodie,,DeepFashion hoodie: Abstract Quilted Drawstring Hoodie.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000001.jpg,deepfashion-7d33771b6eccc2d3,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000002.jpg,deepfashion-475ca0f911a798d8,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000003.jpg,deepfashion-7dc40ef721c003be,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000004.jpg,deepfashion-3db8366cec46e0d7,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000005.jpg,deepfashion-0c7666fb2879688b,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000006.jpg,deepfashion-9e9df9d0727f276e,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000007.jpg,deepfashion-edcff7f5cfebdd8a,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000008.jpg,deepfashion-9b347f45ee2a5a3f,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000009.jpg,deepfashion-a6e0e20d9d67bb3d,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000010.jpg,deepfashion-58d63635743811e3,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000011.jpg,deepfashion-74c9f45d315449a0,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000012.jpg,deepfashion-f526f1ee8fc60da3,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000013.jpg,deepfashion-c6ee469ec2c4fc35,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000014.jpg,deepfashion-16b043fff68a4698,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000015.jpg,deepfashion-0b390af2d5f0ca9c,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000016.jpg,deepfashion-dd4908262f8fa8fd,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000017.jpg,deepfashion-7c27c049e9423e21,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000018.jpg,deepfashion-f23cbd395f9115cf,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000019.jpg,deepfashion-06505896d89493b7,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000020.jpg,deepfashion-83367829b77b7e2d,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000021.jpg,deepfashion-60d322794035d467,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000022.jpg,deepfashion-1050ede05107f5fc,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000023.jpg,deepfashion-b1bae532ccf1ef01,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000024.jpg,deepfashion-d16a74cf68c93bdd,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000025.jpg,deepfashion-22e29b2fc5fea144,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000026.jpg,deepfashion-9392b6a709f24823,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
deepfashion_category/img/Abstract-Stripe_Fuzzy_Sweater/img_00000027.jpg,deepfashion-b23afddc3e98c5da,deepfashion_actual_images,non_commercial_research_only_deepfashion,sweater,Abstract Stripe Fuzzy Sweater,,DeepFashion sweater: Abstract Stripe Fuzzy Sweater.,
